anchor_1	alternative_1	anchor_2	alternative_2	style_type	language_1	language_2
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Puoi frequentare il tuo corso con lei, se vuoi.	e se vuoi davvero puoi frequentare le sue lezioni con lei.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Succederà quando sceglierai di essere ricco e potente.	Non lo farete finche' non sceglierete di essere ricchi e potenti.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Per favore, non implorate amore, denaro o rispetto.	non supplicare per amore non supplicare per soldi e non implorare rispetto.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Saprai sicuramente quando sei innamorato.	Ma saprai DEFINITIVAMENTE quando sei innamorato!	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Non basare il vostro rapporto su denaro o oggetti materiali.	SEMPLICEMENTE NON BASARE LA TUA RELAZIONE SU SOLDI O COSE MATERIALI.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Cosa succede se qualcuno facesse questa domanda: «Come posso far notare al mio ragazzo?»	Se qualcuno mi chiedesse: come posso farmi notare dal mio ragazzo?	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Non riesco ad accedere alla chat room.	Non riesco ad accedere alla chat	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Se vivi con un amico, io chiamo quell'amico con dei diritti.	Tu vivi con un amico, e io chiamo quell'amico con dei diritti.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	È difficile dire da questa domanda, ma sembra che tu stia cercando di cambiare te stesso, e questa è una cattiva idea.	che cercare di cambiare te stesso... a meno che tu non sia davvero incasinato... ma la domanda non ci dà molto da andare avanti	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Non so cosa stia pensando, a volte ci sediamo e guardiamo.	Non riesco a leggergli la mente, ma a volte ci piace guardare.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Vai in Francia e vedi di persona.	andare in Francia e ascoltare di persona.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Sapeva che in precedenza uscivo con qualcuno sposato.	Sapeva che il mio ex era sposato.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Non dovresti lasciare che quello che dicono gli altri ti infastidiscano.	Non mi importa di quello che dice la gente.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Ti auguro buona fortuna, a prescindere da quale corso prenda.	buona fortuna qualunque cosa tu faccia.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	L'avvertenza è che io e te non siamo sposati, e questo è accettabile per me.	Finché la tua non mia moglie... va bene con me... lol...	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Raccomando che gli studenti delle scuole superiori non frequentino nessuno che sia ancora nella scuola media.	perché sei ancora alle medie, non suggerisco di uscire con qualcuno al liceo.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Se questa tattica non ha successo con una persona, allora continua a provare con gli altri.	Se non funziona, prova qualcun altro.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Forse vorrai informare quest'uomo che se ti fa un'altra telefonata, si tradurra' nella perdita del suo lavoro.	digli che stai per essere licenziato se chiama un'altra volta	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Dopo di che, un gentiluomo è stato coinvolto che ha cambiato tutto!	poi un ragazzo è stato coinvolto e cambiato tutto!	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Sono disposto a farlo, a patto che anche voi quattro lo sarete!	C'è solo uno di me, ma sono disposto se voi quattro lo siete!	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Contrariamente a quanto dicono gli altri, non nascono in quel modo.	In primo luogo, non sono NATI in quel modo, non importa quello che qualcuno cerca di dire.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Penso che dovresti provare un altro tipo di donna.	Prova un altro tipo di ragazza.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Lei e tendono ad incrociare strade ogni tanto.	Io e questa ragazza attraversiamo qualche riga qua e là.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Dovresti dire di si', se lo ami.	Se lo ami davvero, allora sì.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Sarebbe saggio separarsi da lui il prima possibile.	scaricarlo il più presto possibile è l'unica cosa che si può fare non essere stupido e tenerlo	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Ho imparato ad amare me stesso, cosa che non ero in grado di fare in passato.	Ho imparato ad amare me stesso qualcosa che non avevo mai fatto prima.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Ho problemi a incontrare ragazze perche' frequento una scuola con solo ragazzi.	Vado in una scuola di tutti i ragazzi e ho avuto problemi ad incontrare le ragazze.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Si prega di parlare e non affrettare le parole	3_ancora non correre e usare le parole... parla...	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Dovresti andare a giocare con le tue bambole	dovresti giocare con le bambole	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Parli spesso con quella persona?	Beh... Parli molto con quel qualcuno?	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Senza alcun livello di impegno, è un doppio appuntamento conciso?	E' considerato un doppio appuntamento? anche se nessun livello di impegno con la ragazza platonica fritto	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Non è la dimensione del seno che è attraente, ma quanto bene ci si porta.	non è la dimensione della tetta, ma piuttosto quanto bene si può portare le sue tette che è attraente.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Devi semplicemente fare quello che la rende felice.	Tutto quello che devi fare è suonare il suo campanello!!!	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Sì, anche se suppongo dipenda dai voti.	Sì, beh, credo che dipenda dai voti.	formality	en	it
Utilize terminology that reminds him of better times in the past.	Talk about 'the time when we...' or 'that one time when we...'.	Forse dovresti chiederti dove sono le malattie sessualmente trasmissibili da Kay.	forse dovreste chiedervi dove sono le malattie sessuali in Ks.	formality	en	it
