anchor_1	alternative_1	anchor_2	alternative_2	style_type	language_1	language_2
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	As mulheres jovens que pedem rapazes para sair são dez vezes mais bem sucedidas do que as meninas que não o fazem.	Meninas que convidam caras para sair são dez vezes mais bem sucedidas do que as meninas que não o fazem.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Então, o homem simples se apaixonou uma vez por sua esposa e afirma que era amor real.	tão simpleman se apaixonou 1 vez com sua esposa e isso é amor real o que ele disse	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Não retaliar, você não deve se desvalorizar ao nível dela.	Não retalie - você não deve cair para o nível dela.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Se ele te ama, ele vai apreciar o que você der a ele.	Ele vai gostar de qualquer coisa u dar-lhe, se ele realmente ama u!!	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Já que sou um prude, direi casamento.	Sou um prude, então vou dizer casamento.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Eu, por exemplo, não sou nada assim.	Eu, por exemplo, não sou assim.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Você deveria amá-los como eles são.	APENAS AMÁ-LOS COMO ELES SÃO.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Eu me casei muitas vezes por amor antes. Agora depende de quanto dinheiro estamos falando!	Eu me casei muitas vezes para o amor.. depende de quanto dinheiro estamos falando.lol	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Muito bem feito, sei que ela vai adorar.	adereços loucos para você cara.. muito bem feito.. ela definitivamente vai adorar.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Seu pai, entretanto, está obcecado por seu novo interesse amoroso.	O pai dele, enquanto isso, está obcecado por essa garota.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Em primeiro lugar, isso não é um amigo.	Fisrt off, isso não é um amigo.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Espero que me responda.	Espero que você possa me responder!	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Meus amigos concordam comigo também.	meus outros amigos concordam comigo também.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Eu digo que amor quem você ama, raça não deve ser um problema.	Mas eu digo amar quem você ama e nem sequer fazer da raça um fator.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Não devias ir mais longe com este homem, por favor?	Por favor, não vá mais longe com esse cara.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Utilize terminologia que o lembra de melhores momentos no passado.	Fale sobre 'o momento em que nós... 'ou 'aquela vez em que nós...'.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Você tem alguma idéia de onde eu deveria ir encontrá-los?	Alguma ideia onde eu poderia ir para conhecê-los?	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Se você realmente gosta dela, vá como um grupo no início.	Se você realmente gosta dela, vá com o grupo.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	“Closer” interpretada por Nine Inch Nails é a música mais relevante sexualmente existente.	Nine Inch Nails—Mais perto da música mais sexy de todo o planeta	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Eles estão cometendo as próprias ações de que o acusam.	O que quer que te acusem de que estão fazendo isso.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Além do conselho mencionado anteriormente, apenas agir como você normalmente faria.	Fora isso, seja você mesmo!	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Seja divertido e um pouco arrogante.	Seja engraçado e um pouco arrogante.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Apenas informá-lo de seus sentimentos de não gostar dele da maneira que ele deseja e diga-lhe para não revisitar o assunto.	Diz-lhe que não gosto de ti assim, deixa-te ir.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	Veja assim e esqueça dele ou dela.	Apenas veja assim e esqueça dele ou dela.	formality	en	pt
Cafes, coffeehouses, malls are all places you could find a girl, depending on what type you are are interested in.	cafes/coffee houses; the mall (last resort) i guess it depends on what kind of girl you're looking for.	As mulheres querem um homem que nunca os trairá.	AS MULHERES QUEREM UM HOMEM QUE NUNCA OS TRAIRÁ.	formality	en	pt
If he loves you, he'll appreciate whatever you give him.	He will like anything u give him, if he really loves u !!	Prefiro deixar o cara me perguntar.	Claro, está tudo bem, mas eu sempre deixei o cara me perguntar.	formality	en	pt
